"COLLECTION_OBJECT_ID","LASTUSER","COLLECTION","LASTDATE","SCIENTIFIC_NAME","STATE_PROV"
2610241,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610243,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610245,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610247,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610249,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610253,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610255,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610257,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610259,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610567,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610569,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610571,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610573,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2610575,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2606513,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606515,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606517,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606519,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606521,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606523,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606525,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606527,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606529,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606531,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606533,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606535,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606537,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606539,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606541,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606543,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606545,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606547,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606549,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606551,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606553,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606555,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606557,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606559,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606799,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606801,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606803,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606805,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606807,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2606809,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2596217,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596219,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596221,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596223,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596225,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596227,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596229,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596231,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596233,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596235,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596237,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596239,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596241,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596243,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596245,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596247,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596249,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596251,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596253,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596255,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2596257,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596525,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Illinois"
2596527,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Illinois"
2596529,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Illinois"
2596531,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596533,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596535,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596537,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596539,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596541,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596543,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596545,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596547,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596549,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Indiana"
2596553,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia ?","Wisconsin"
2596259,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Illinois"
2596261,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2596263,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2596265,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2596267,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia leidyi","Wisconsin"
2596269,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia undulatus","Wisconsin"
2596271,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia undulatus","Wisconsin"
2596273,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia undulatus","Wisconsin"
2596275,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia undulatus","Wisconsin"
2596277,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia undulatus","Wisconsin"
2596279,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia undulatus","Wisconsin"
2596281,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Wisconsin"
2596283,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Wisconsin"
2596285,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Wisconsin"
2723883,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas clermontensis","Iowa"
2672453,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
2708221,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas cucullus","New York"
2708223,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaepualis","New York"
2708225,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaepualis","New York"
2708227,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaepualis","New York"
2708229,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaepualis","New York"
2708231,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaepualis","New York"
2708233,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas sp.","New York"
2718005,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas humilis","Missouri"
2718007,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaequalis","New York"
2686851,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Illinois"
2686853,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicoelia sp.","Illinois"
2731135,"MCZBASE","Invertebrate Paleontology",13-JAN-22,"Amphilichas cucullus cf.","Oklahoma"
2731137,"MCZBASE","Invertebrate Paleontology",13-JAN-22,"Amphilichas cucullus cf.","Oklahoma"
2731139,"MCZBASE","Invertebrate Paleontology",13-JAN-22,"Amphilichas cucullus cf.","Oklahoma"
2731141,"MCZBASE","Invertebrate Paleontology",13-JAN-22,"Amphilichas cucullus cf.","Oklahoma"
2731359,"MCZBASE","Invertebrate Paleontology",13-JAN-22,"Amphilichas cucullus cf.","Oklahoma"
2734645,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas inaequalis","New York"
2840687,"MOLE","Invertebrate Paleontology",09-FEB-22,"Amphistegina californica","California"
2840689,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphistegina leosonii","South Carolina"
2875971,"MOLE","Invertebrate Paleontology",09-FEB-22,"Amphistegina lessonii","North Carolina"
2875973,"MOLE","Invertebrate Paleontology",09-FEB-22,"Amphistegina lessonii","North Carolina"
2875975,"MOLE","Invertebrate Paleontology",09-FEB-22,"Amphistegina lessonii","North Carolina"
2886197,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphiscapa catilloides","Illinois"
2886201,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphiscapha catilloides","Oklahoma"
2889931,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphiscapha muricatus","Kansas"
2872059,"MCZBASE","Invertebrate Paleontology",31-MAR-22,"Amphoracrinus multiramosus",""
2857059,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphistegina lessoni","Puerto Rico"
2857061,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphistegina lessoni","Florida"
2886917,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphiscapa catelloides","Texas"
2885363,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphigenia elongata","New York"
2873605,"MOLE","Invertebrate Paleontology",09-FEB-22,"Amphistegina lessonii","North Carolina"
2880249,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphoracrinus ?","Iowa"
4409900,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas sp.","New York"
4409979,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas sp.","New York"
4409981,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas cucullus","New York"
4399966,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
4400079,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
4400083,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
4400167,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras largunum","Wisconsin"
4400169,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
4400174,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
4401922,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphicyrtoceras sp.","Wisconsin"
4422727,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphoracrinus divergens","Iowa"
4413688,"MCZBASE","Invertebrate Paleontology",05-DEC-22,"Amphistrophia (Amphistrophia) funiculata cf.","New Hampshire"
4412503,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas minganensis","New York"
4414723,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas sp.","Wisconsin"
4414725,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphilichas sp.","Illinois"
4434110,"MCZBASE","Invertebrate Paleontology",09-FEB-22,"Amphoracrinus spinobrachiatus ?","Iowa"
4037343,"MCZBASE","Invertebrate Zoology",16-JUL-23,"Amphiodia occidentalis","California"
2961051,"MCZBASE","Invertebrate Zoology",16-JUL-23,"Amphinome rostrata",""
2965833,"MCZBASE","Invertebrate Zoology",15-NOV-22,"Amphitrite cirrata",""
2951137,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphipoda","Maine"
2951139,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphipoda","Maine"
2951141,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphipoda","Maine"
2951143,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphipoda","Maine"
2960913,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphitrite cirrata","Maine"
2960953,"MCZBASE","Invertebrate Zoology",16-JUL-23,"Amphinome rostrata","Florida"
2919560,"MCZBASE","Invertebrate Zoology",09-FEB-22,"Amphipoda","Connecticut"
2903657,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphipoda",""
2967687,"MCZBASE","Invertebrate Zoology",13-JAN-22,"Amphipoda",""
4472408,"MCZBASE","Invertebrate Zoology",09-FEB-22,"Amphipoda","Puerto Rico"
2958862,"MCZBASE","Invertebrate Zoology",16-JUL-23,"Ampharetidae",""
2951667,"MCZBASE","Invertebrate Zoology",14-MAR-22,"Amphitrite ornata","Massachusetts"
2956255,"MCZBASE","Invertebrate Zoology",26-MAY-22,"Amphitrite ornata","Massachusetts"
2956378,"MCZBASE","Invertebrate Zoology",16-JUL-23,"Ampharetidae","Florida"
4382357,"MCZBASE","Invertebrate Zoology",21-NOV-22,"Amphipoda","California"
2965179,"MCZBASE","Invertebrate Zoology",09-FEB-22,"Ampharete arctica",""
1928992,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928993,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928994,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928995,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928996,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928997,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928998,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","California"
1928999,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","California"
1929000,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1929001,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1929002,"MCZBASE","Ornithology",09-FEB-22,"Amphispiza belli","Texas"
1929003,"MCZBASE","Ornithology",09-FEB-22,"Amphispiza belli","Texas"
1929004,"MCZBASE","Ornithology",09-FEB-22,"Amphispiza belli","Texas"
1929016,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1913836,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Texas"
1913837,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Texas"
1913838,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1913839,"MCZBASE","Ornithology",31-OCT-22,"Amphispiza bilineata","Arizona"
1913849,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1913850,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1913851,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1913852,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1913853,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1913854,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1913855,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1913856,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928801,"MCZBASE","Ornithology",31-MAR-22,"Amphispiza belli",""
1928802,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Washington"
1928803,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Washington"
1928804,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Washington"
1928805,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Idaho"
1928806,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Idaho"
1928807,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Idaho"
1928808,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928809,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","New Mexico"
1928810,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928811,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928812,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928813,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928814,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928815,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928816,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928817,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928818,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928819,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","New Mexico"
1928820,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","Arizona"
1928821,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928822,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","Arizona"
1928823,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928824,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928825,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928826,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928827,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","Arizona"
1928828,"MCZBASE","Ornithology",15-AUG-22,"Amphispiza belli","Arizona"
1928829,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928830,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928831,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928832,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928833,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928834,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928835,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928836,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928837,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928838,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928839,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928840,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928841,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928842,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928843,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928844,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928845,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928846,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928847,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928848,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Arizona"
1928849,"MCZBASE","Ornithology",20-JAN-22,"Amphispiza belli","Wyoming"
1928850,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Utah"
1928851,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Wyoming"
1928852,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Utah"
1928853,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Wyoming"
1928854,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Nevada"
1928855,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Nevada"
1928856,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Nevada"
1928857,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Nevada"
1928858,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","Nevada"
1928859,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928860,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928861,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928862,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928863,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928864,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928865,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928866,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza belli","California"
1928705,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928706,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928707,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928708,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928709,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928710,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928711,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928712,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928713,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928714,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928715,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928716,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928717,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928718,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928719,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","New Mexico"
1928720,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Colorado"
1928721,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Colorado"
1928722,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Colorado"
1928723,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Colorado"
1928645,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928646,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928647,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928648,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928649,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928650,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928651,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928652,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928653,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928654,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928655,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928656,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928657,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928658,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","California"
1928659,"MCZBASE","Ornithology",09-FEB-22,"Amphispiza bilineata","Texas"
1928660,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928661,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928662,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928663,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928664,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928665,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928666,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928667,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928668,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
1928669,"MCZBASE","Ornithology",13-JAN-22,"Amphispiza bilineata","Arizona"
